ID,Year,Month,Day,Hour,Minute,Second,Millisecond,Brightness,Temperature,Humidity,x Accel,y Accel,z Accel,x Gyro,y Gyro,z Gyro
97,2017,11,28,1,30,18,61005,754.0,0.0,0.0,1588.0,4204.0,16488.0,-374.0,97.0,116.0
98,2017,11,28,1,30,18,61613,863.0,0.0,0.0,1620.0,4300.0,16504.0,-375.0,107.0,117.0
99,2017,11,28,1,30,19,62222,875.0,0.0,0.0,1672.0,4224.0,16608.0,-342.0,124.0,102.0
0,2017,11,28,1,30,19,62836,883.0,0.0,0.0,1740.0,4260.0,16516.0,-386.0,94.0,128.0
1,2017,11,28,1,30,20,63444,886.0,0.0,0.0,1628.0,4236.0,16612.0,-348.0,33.0,131.0
2,2017,11,28,1,30,21,64054,883.0,0.0,0.0,1616.0,4356.0,16632.0,-293.0,114.0,116.0
3,2017,11,28,1,30,21,64658,852.0,0.0,0.0,1524.0,4228.0,16632.0,-336.0,101.0,127.0
4,2017,11,28,1,30,22,65264,662.0,0.0,0.0,1596.0,4264.0,16508.0,-359.0,57.0,121.0
5,2017,11,28,1,30,22,65869,664.0,0.0,0.0,1572.0,4160.0,16476.0,-370.0,92.0,120.0
6,2017,11,28,1,30,23,66476,669.0,0.0,0.0,1732.0,4188.0,16632.0,-327.0,67.0,117.0
7,2017,11,28,1,30,24,67081,669.0,0.0,0.0,1740.0,4276.0,16680.0,-372.0,61.0,119.0
8,2017,11,28,1,30,24,67687,672.0,0.0,0.0,1680.0,4260.0,16444.0,-346.0,69.0,97.0
9,2017,11,28,1,30,25,68296,672.0,0.0,0.0,1632.0,4216.0,16696.0,-358.0,71.0,106.0
10,2017,11,28,1,30,26,68903,670.0,0.0,0.0,1644.0,4048.0,16480.0,-362.0,83.0,130.0
11,2017,11,28,1,30,26,69514,672.0,0.0,0.0,1656.0,4156.0,16460.0,-355.0,51.0,122.0
12,2017,11,28,1,30,27,70124,672.0,0.0,0.0,1616.0,4236.0,16584.0,-357.0,88.0,120.0
13,2017,11,28,1,30,27,70733,669.0,0.0,0.0,1552.0,4140.0,16552.0,-338.0,68.0,113.0
14,2017,11,28,1,30,28,71341,670.0,0.0,0.0,1752.0,4208.0,16656.0,-360.0,85.0,131.0
15,2017,11,28,1,30,29,71945,670.0,0.0,0.0,1636.0,4236.0,16560.0,-348.0,88.0,107.0
16,2017,11,28,1,30,29,72549,669.0,0.0,0.0,1664.0,4148.0,16756.0,-347.0,58.0,132.0
