ID,Year,Month,Day,Hour,Minute,Second,Millisecond,Brightness,Temperature,Humidity,x Accel,y Accel,z Accel,x Gyro,y Gyro,z Gyro
69,2017,11,22,0,12,12,45135,925.0,17.2,37.4,-192.0,10224.0,-15072.0,-327.0,85.0,60.0
70,2017,11,22,0,12,13,45741,925.0,17.2,37.4,-180.0,10256.0,-14984.0,-351.0,84.0,90.0
71,2017,11,22,0,12,13,46345,926.0,17.2,37.4,-252.0,10256.0,-14960.0,-342.0,68.0,68.0
72,2017,11,22,0,12,14,46953,926.0,17.2,37.4,-192.0,10236.0,-15068.0,-365.0,85.0,55.0
73,2017,11,22,0,12,15,47563,926.0,17.2,37.4,-276.0,10200.0,-14892.0,-368.0,73.0,53.0
74,2017,11,22,0,12,15,48175,926.0,17.2,37.3,-204.0,10272.0,-15072.0,-359.0,71.0,80.0
75,2017,11,22,0,12,16,48786,926.0,17.2,37.4,-224.0,10236.0,-15216.0,-372.0,72.0,81.0
76,2017,11,22,0,12,16,49397,927.0,17.2,37.4,-256.0,10292.0,-14936.0,-384.0,75.0,64.0
77,2017,11,22,0,12,17,50008,926.0,17.2,37.3,-228.0,10240.0,-15016.0,-375.0,57.0,53.0
78,2017,11,22,0,12,18,50620,926.0,17.2,37.3,-120.0,10248.0,-15148.0,-341.0,80.0,72.0
79,2017,11,22,0,12,18,51229,926.0,17.2,37.3,-252.0,10268.0,-15052.0,-343.0,60.0,50.0
80,2017,11,22,0,12,19,51839,926.0,17.2,37.3,-224.0,10220.0,-15060.0,-348.0,55.0,73.0
81,2017,11,22,0,12,20,52448,926.0,17.2,37.3,-156.0,10304.0,-15048.0,-362.0,59.0,100.0
82,2017,11,22,0,12,20,53052,926.0,17.2,37.3,-156.0,10204.0,-15008.0,-347.0,71.0,67.0
83,2017,11,22,0,12,21,53661,926.0,17.2,37.3,-268.0,10224.0,-15060.0,-366.0,78.0,50.0
84,2017,11,22,0,12,21,54266,926.0,17.2,37.3,-208.0,10348.0,-15036.0,-350.0,67.0,81.0
85,2017,11,22,0,12,22,54874,926.0,17.2,37.3,-260.0,10284.0,-14936.0,-343.0,88.0,75.0
86,2017,11,22,0,12,23,55481,926.0,17.2,37.3,-212.0,10256.0,-15120.0,-354.0,79.0,67.0
87,2017,11,22,0,12,23,56088,926.0,17.2,37.3,-228.0,10312.0,-14908.0,-351.0,59.0,71.0
88,2017,11,22,0,12,24,56702,926.0,17.2,37.3,-148.0,10312.0,-14952.0,-336.0,73.0,82.0
89,2017,11,22,0,12,24,57305,926.0,17.2,37.3,-188.0,10172.0,-15072.0,-341.0,79.0,65.0
90,2017,11,22,0,12,25,57909,926.0,17.2,37.3,-168.0,10396.0,-14964.0,-368.0,71.0,76.0
91,2017,11,22,0,12,26,58512,926.0,17.2,37.3,-136.0,10308.0,-14928.0,-351.0,65.0,64.0
92,2017,11,22,0,12,26,59115,926.0,17.2,37.3,-164.0,10264.0,-15020.0,-382.0,83.0,57.0
93,2017,11,22,0,12,27,59737,926.0,17.2,37.3,12.0,10220.0,-15128.0,-326.0,76.0,91.0
94,2017,11,22,0,12,27,60343,926.0,17.2,37.3,-200.0,10304.0,-15020.0,-334.0,63.0,58.0
95,2017,11,22,0,12,28,60952,926.0,17.2,37.3,-204.0,10268.0,-15120.0,-356.0,35.0,63.0
96,2017,11,22,0,12,29,61560,927.0,17.2,37.3,-288.0,10280.0,-15004.0,-372.0,95.0,55.0
97,2017,11,22,0,12,29,62169,927.0,17.2,37.2,-232.0,10276.0,-15044.0,-338.0,53.0,67.0
98,2017,11,22,0,12,30,62778,928.0,17.2,37.3,-188.0,10316.0,-14736.0,-383.0,109.0,65.0
99,2017,11,22,0,12,30,63384,928.0,17.2,37.2,-252.0,10332.0,-14928.0,-385.0,81.0,108.0
0,2017,11,22,0,12,31,64008,929.0,17.2,37.2,-176.0,10360.0,-14928.0,-341.0,86.0,69.0
1,2017,11,22,0,12,32,64616,929.0,17.2,37.2,-184.0,10336.0,-14792.0,-356.0,84.0,64.0
2,2017,11,22,0,12,32,65228,929.0,17.2,37.2,-292.0,10256.0,-14892.0,-348.0,77.0,68.0
3,2017,11,22,0,12,33,65833,929.0,17.2,37.2,-208.0,10332.0,-15044.0,-348.0,61.0,79.0
4,2017,11,22,0,12,34,66439,928.0,17.2,37.2,-144.0,10396.0,-14860.0,-328.0,65.0,73.0
5,2017,11,22,0,12,34,67048,927.0,17.2,37.2,-304.0,10304.0,-14884.0,-347.0,54.0,90.0
6,2017,11,22,0,12,35,67654,928.0,17.2,37.2,-312.0,10448.0,-14980.0,-360.0,91.0,100.0
7,2017,11,22,0,12,35,68265,928.0,17.2,37.2,-244.0,10396.0,-14904.0,-373.0,75.0,78.0
8,2017,11,22,0,12,36,68870,927.0,17.2,37.2,-208.0,10348.0,-14964.0,-355.0,78.0,45.0
9,2017,11,22,0,12,37,69477,927.0,17.2,37.2,-216.0,10280.0,-15088.0,-350.0,78.0,81.0
10,2017,11,22,0,12,37,70082,927.0,17.2,37.2,-136.0,10348.0,-15004.0,-350.0,68.0,67.0
11,2017,11,22,0,12,38,70689,927.0,17.2,37.2,-172.0,10304.0,-15104.0,-358.0,85.0,83.0
12,2017,11,22,0,12,38,71295,927.0,17.2,37.2,-208.0,10440.0,-14968.0,-350.0,57.0,71.0
13,2017,11,22,0,12,39,71906,927.0,17.2,37.2,-228.0,10384.0,-14880.0,-368.0,76.0,73.0
14,2017,11,22,0,12,40,72515,926.0,17.2,37.2,-188.0,10360.0,-14940.0,-348.0,64.0,65.0
15,2017,11,22,0,12,40,73125,927.0,17.2,37.2,-224.0,10340.0,-14856.0,-353.0,73.0,71.0
16,2017,11,22,0,12,41,73732,927.0,17.2,37.2,-316.0,10328.0,-14928.0,-347.0,81.0,72.0
17,2017,11,22,0,12,41,74339,927.0,17.2,37.2,-164.0,10388.0,-14924.0,-346.0,63.0,75.0
18,2017,11,22,0,12,42,74952,927.0,17.2,37.2,-216.0,10344.0,-14944.0,-359.0,80.0,61.0
19,2017,11,22,0,12,43,75559,927.0,17.2,37.2,-180.0,10512.0,-14972.0,-339.0,68.0,75.0
20,2017,11,22,0,12,43,76162,927.0,17.2,37.2,-232.0,10292.0,-15076.0,-347.0,66.0,62.0
21,2017,11,22,0,12,44,76771,927.0,17.2,37.2,-352.0,10348.0,-14932.0,-334.0,93.0,80.0
22,2017,11,22,0,12,44,77380,927.0,17.2,37.2,-248.0,10420.0,-14836.0,-360.0,55.0,87.0
23,2017,11,22,0,12,45,77988,926.0,17.2,37.2,-180.0,10316.0,-14996.0,-342.0,78.0,89.0
24,2017,11,22,0,12,46,78595,927.0,17.2,37.2,-144.0,10356.0,-15020.0,-364.0,82.0,74.0
25,2017,11,22,0,12,46,79206,926.0,17.2,37.2,-300.0,10464.0,-14808.0,-345.0,59.0,76.0
26,2017,11,22,0,12,47,79810,927.0,17.2,37.2,-196.0,10320.0,-14980.0,-346.0,69.0,63.0
27,2017,11,22,0,12,47,80417,927.0,17.2,37.2,-204.0,10340.0,-15008.0,-339.0,73.0,73.0
28,2017,11,22,0,12,48,81023,927.0,17.2,37.2,-228.0,10296.0,-15100.0,-354.0,74.0,65.0
29,2017,11,22,0,12,49,81625,927.0,17.2,37.2,-144.0,10428.0,-14880.0,-339.0,82.0,58.0
30,2017,11,22,0,12,49,82248,927.0,17.2,37.2,-300.0,10308.0,-14952.0,-349.0,71.0,91.0
31,2017,11,22,0,12,50,82856,927.0,17.2,37.2,-316.0,10388.0,-14952.0,-362.0,77.0,74.0
32,2017,11,22,0,12,51,83466,927.0,17.2,37.2,-184.0,10304.0,-14924.0,-343.0,71.0,64.0
33,2017,11,22,0,12,51,84071,927.0,17.2,37.3,-60.0,10396.0,-14976.0,-341.0,85.0,77.0
34,2017,11,22,0,12,52,84683,927.0,17.2,37.3,-148.0,10408.0,-14860.0,-361.0,62.0,43.0
35,2017,11,22,0,12,52,85286,926.0,17.2,37.3,-216.0,10324.0,-14888.0,-344.0,63.0,72.0
36,2017,11,22,0,12,53,85890,927.0,17.2,37.3,-224.0,10420.0,-14884.0,-326.0,76.0,88.0
37,2017,11,22,0,12,54,86501,927.0,17.2,37.3,-208.0,10368.0,-15040.0,-347.0,86.0,60.0
38,2017,11,22,0,12,54,87111,927.0,17.2,37.3,-308.0,10404.0,-14948.0,-357.0,66.0,63.0
39,2017,11,22,0,12,55,87717,927.0,17.2,37.3,-288.0,10276.0,-14832.0,-368.0,55.0,56.0
40,2017,11,22,0,12,55,88329,927.0,17.2,37.3,-248.0,10328.0,-15064.0,-354.0,92.0,90.0
